Booking Code,Name,Flight Code,Date,Checked In,Baggage Weight (kg),Baggage Volume (m^3)
ICNSQ9762602222963,Kathleen Hunter,SQ976,260222,Yes,10.18,1.13
ICNSQ9762602224099,Shane Owens,SQ976,260222,No,24.93,2.07
ICNSQ9762602226368,James Williams,SQ976,260222,Yes,29.35,0.93
ICNSQ9762602228817,Denise Martin,SQ976,260222,Yes,24.17,2.43
ICNSQ9762602225417,Tyler Yu,SQ976,260222,No,6.56,1.27
ICNSQ9762602222997,Gerald Miller,SQ976,260222,Yes,14.11,1.63
ICNSQ9762602222540,David Lewis,SQ976,260222,Yes,18.65,1.24
ICNSQ9762602227933,Gary Cross Jr.,SQ976,260222,No,18.16,2.09
ICNSQ9762602227629,April Thompson,SQ976,260222,No,5.22,0.94
ICNSQ9762602225926,Joshua Costa,SQ976,260222,No,22.1,1.94
ICNSQ9762602228708,Brett Baldwin,SQ976,260222,No,13.49,1.67
ICNSQ9762602227867,Brenda Parker,SQ976,260222,Yes,5.86,1.48
ICNSQ9762602222386,Amanda Smith,SQ976,260222,Yes,32.03,2.27
ICNSQ9762602227375,Lucas Chen,SQ976,260222,Yes,15.02,0.84
ICNSQ9762602227434,Jodi House,SQ976,260222,Yes,19.37,1.9
ICNSQ9762602228359,Christine Murphy,SQ976,260222,Yes,15.87,2.0
ICNSQ9762602225357,Stephanie Benton,SQ976,260222,Yes,25.05,1.25
ICNSQ9762602222228,Nathan Williams,SQ976,260222,Yes,13.92,1.94
ICNSQ9762602228295,Erica Dennis,SQ976,260222,No,31.22,1.67
ICNSQ9762602226002,Thomas Austin,SQ976,260222,No,22.18,0.5
ICNSQ9762602221581,Erica Hall,SQ976,260222,Yes,8.61,0.76
ICNSQ9762602222180,Brett Harding,SQ976,260222,Yes,5.22,0.69
ICNSQ9762602226836,Paul Stewart,SQ976,260222,No,20.98,0.94
ICNSQ9762602229704,Tyler Bennett,SQ976,260222,Yes,21.16,1.82
ICNSQ9762602229774,Zachary Carpenter,SQ976,260222,Yes,7.19,1.9
ICNSQ9762602222937,Tyler Ferguson,SQ976,260222,Yes,21.89,2.44
ICNSQ9762602222125,Alicia Wallace,SQ976,260222,No,33.36,1.25
ICNSQ9762602228251,Cheryl Ford,SQ976,260222,Yes,34.34,1.71
ICNSQ9762602222907,Tiffany Lozano,SQ976,260222,Yes,14.56,0.87
ICNSQ9762602223894,Ryan Lawrence,SQ976,260222,Yes,26.56,0.65
ICNSQ9762602226908,Brent Phillips,SQ976,260222,No,20.74,1.33
ICNSQ9762602221672,Elizabeth Foster,SQ976,260222,No,8.22,1.78
ICNSQ9762602226213,Sandra Hensley,SQ976,260222,Yes,9.64,0.62
ICNSQ9762602223445,James Meyers,SQ976,260222,Yes,12.06,2.23
ICNSQ9762602228964,Dale Everett,SQ976,260222,Yes,21.59,1.72
ICNSQ9762602225035,Courtney Lam,SQ976,260222,Yes,6.42,2.42
ICNSQ9762602222171,Brian Avila,SQ976,260222,Yes,34.39,1.98
ICNSQ9762602228753,Jennifer Allen,SQ976,260222,Yes,33.01,1.05
ICNSQ9762602223909,Scott Bowers,SQ976,260222,Yes,10.38,2.45
ICNSQ9762602223017,John Cooper,SQ976,260222,No,7.39,0.51
ICNSQ9762602222445,Jonathan Norris,SQ976,260222,No,14.42,1.16
ICNSQ9762602226073,John Gonzalez,SQ976,260222,No,8.12,1.13
ICNSQ9762602229901,David Gonzalez,SQ976,260222,No,22.07,1.5
ICNSQ9762602228764,Mary Wilson,SQ976,260222,Yes,21.96,1.33
ICNSQ9762602226774,Donna Peters,SQ976,260222,Yes,18.51,1.69
ICNSQ9762602228647,Ashley Edwards,SQ976,260222,Yes,32.07,2.26
ICNSQ9762602226752,Tracy Harris,SQ976,260222,Yes,9.97,2.09
ICNSQ9762602222220,Christopher Ross,SQ976,260222,No,31.04,1.23
ICNSQ9762602225814,James Cordova,SQ976,260222,Yes,24.28,2.42
ICNSQ9762602224537,Luke Roberts,SQ976,260222,Yes,33.46,1.37
ICNSQ9762602221516,Dr. Matthew Hudson,SQ976,260222,Yes,31.92,1.24
ICNSQ9762602228660,David Jones,SQ976,260222,No,24.32,1.63
ICNSQ9762602222871,Kristen Mitchell,SQ976,260222,No,22.33,1.4
ICNSQ9762602222056,Michael Brown,SQ976,260222,No,18.57,0.92
ICNSQ9762602226564,Mario Orozco,SQ976,260222,No,19.18,1.06
ICNSQ9762602224477,John Warner,SQ976,260222,Yes,8.74,1.96
ICNSQ9762602222153,Bethany Washington,SQ976,260222,No,10.3,2.21
ICNSQ9762602221901,Joshua Flynn,SQ976,260222,No,30.93,0.51
ICNSQ9762602226686,George Houston,SQ976,260222,Yes,7.28,1.17
ICNSQ9762602229306,Miguel Sellers,SQ976,260222,Yes,25.05,2.31
ICNSQ9762602225922,David Barnett,SQ976,260222,No,25.16,1.85
ICNSQ9762602226416,Jonathan Moss,SQ976,260222,Yes,22.1,1.73
ICNSQ9762602228951,Brandon Jordan,SQ976,260222,No,23.19,1.95
ICNSQ9762602223863,Ashley Johnson DVM,SQ976,260222,No,6.21,1.67
ICNSQ9762602226790,Eric Hoover,SQ976,260222,No,5.73,1.03
ICNSQ9762602228773,David Phillips,SQ976,260222,Yes,21.18,1.43
ICNSQ9762602224603,Denise Jimenez,SQ976,260222,No,8.8,2.15
ICNSQ9762602222355,Meagan Weiss,SQ976,260222,Yes,29.31,1.1
ICNSQ9762602222911,Tina Smith,SQ976,260222,No,22.27,0.92
ICNSQ9762602226162,Mark Baker,SQ976,260222,No,27.98,2.22
ICNSQ9762602226664,Joan Davis,SQ976,260222,No,25.97,0.65
ICNSQ9762602226925,Nicole Fox,SQ976,260222,Yes,22.44,2.4
ICNSQ9762602224779,Jeffrey Alvarado,SQ976,260222,No,14.44,0.62
ICNSQ9762602226903,Gina Thomas,SQ976,260222,No,29.75,0.63
ICNSQ9762602229367,Nathaniel Bradford,SQ976,260222,No,7.13,2.16
ICNSQ9762602223479,Steven Black,SQ976,260222,Yes,8.55,1.16
ICNSQ9762602229866,Catherine Barker,SQ976,260222,Yes,11.01,0.56
ICNSQ9762602223374,Louis West,SQ976,260222,No,12.95,2.39
ICNSQ9762602222366,Veronica Edwards,SQ976,260222,Yes,26.18,2.48
ICNSQ9762602222455,Miranda Evans,SQ976,260222,No,28.47,1.51
ICNSQ9762602222353,Jamie Lewis,SQ976,260222,Yes,28.57,0.81
ICNSQ9762602225554,Andrea Powell,SQ976,260222,No,26.03,1.8
ICNSQ9762602228129,Maria Reyes,SQ976,260222,No,17.44,1.77
ICNSQ9762602226930,John Smith,SQ976,260222,No,29.62,2.26
ICNSQ9762602226188,Jennifer Robbins,SQ976,260222,No,20.45,0.55
ICNSQ9762602224299,Douglas Smith,SQ976,260222,No,24.2,0.61
ICNSQ9762602229257,Holly Gallegos,SQ976,260222,Yes,18.27,1.93
ICNSQ9762602221310,Amanda Levine,SQ976,260222,Yes,5.3,2.15
ICNSQ9762602222369,Judy Scott,SQ976,260222,Yes,31.48,0.54
ICNSQ9762602229597,Angela Contreras,SQ976,260222,Yes,20.55,0.78
ICNSQ9762602227695,Thomas Bryant,SQ976,260222,No,5.21,1.81
ICNSQ9762602228274,Daniel Phillips,SQ976,260222,No,6.41,1.98
ICNSQ9762602229026,Brent Robinson,SQ976,260222,Yes,32.32,1.7
ICNSQ9762602226426,Amber Harper,SQ976,260222,No,16.6,1.37
ICNSQ9762602229244,Mr. Justin Johnson,SQ976,260222,No,30.83,1.38
ICNSQ9762602229142,Alyssa Reeves,SQ976,260222,No,8.73,2.46
ICNSQ9762602226897,Amber Rose,SQ976,260222,No,13.18,1.92
ICNSQ9762602224106,Linda Brown,SQ976,260222,No,12.81,1.17
ICNSQ9762602223882,Samantha Young,SQ976,260222,No,10.08,1.7
ICNSQ9762602228355,Yolanda Cherry,SQ976,260222,Yes,33.12,2.19
ICNSQ9762602228748,Andrea Horne,SQ976,260222,No,13.44,0.83
ICNSQ9762602227381,Robert Lewis,SQ976,260222,No,6.04,1.7
ICNSQ9762602229437,Rachel Moore,SQ976,260222,Yes,17.06,2.44
ICNSQ9762602224573,Mark Ramirez,SQ976,260222,No,24.97,2.14
ICNSQ9762602223425,Barbara Jordan,SQ976,260222,No,7.39,1.1
ICNSQ9762602226733,Gary Coleman,SQ976,260222,Yes,25.91,0.78
ICNSQ9762602221287,Mr. Ethan Gentry,SQ976,260222,Yes,8.12,0.93
ICNSQ9762602227006,Steven Mills,SQ976,260222,No,34.2,0.74
ICNSQ9762602224783,Colton Pruitt,SQ976,260222,Yes,32.33,1.39
ICNSQ9762602226757,Michael Holloway,SQ976,260222,Yes,14.14,2.02
ICNSQ9762602224352,Amanda Harvey,SQ976,260222,Yes,20.52,0.89
ICNSQ9762602227126,Linda Williams,SQ976,260222,No,25.81,1.03
ICNSQ9762602227326,Nicole Clark,SQ976,260222,Yes,19.81,1.31
ICNSQ9762602222932,William Kim,SQ976,260222,Yes,20.49,0.75
ICNSQ9762602222779,Jason Moreno,SQ976,260222,Yes,12.42,2.06
ICNSQ9762602225351,Zachary Stewart,SQ976,260222,Yes,23.53,1.26
ICNSQ9762602228226,William Adkins,SQ976,260222,No,7.5,0.53
ICNSQ9762602223588,David Turner,SQ976,260222,No,10.21,1.6
ICNSQ9762602229569,Brenda Avila,SQ976,260222,Yes,5.7,1.76
ICNSQ9762602229092,Deborah Romero,SQ976,260222,No,34.69,1.84
ICNSQ9762602226553,Joann Dennis,SQ976,260222,Yes,17.95,2.38
ICNSQ9762602223243,Alexander Gross,SQ976,260222,Yes,30.66,2.39
ICNSQ9762602227374,Scott Wise,SQ976,260222,No,20.84,1.69
ICNSQ9762602221863,Amanda Bell,SQ976,260222,Yes,8.32,0.64
ICNSQ9762602228484,Mrs. Teresa Sanders,SQ976,260222,Yes,11.43,1.54
ICNSQ9762602222547,Tamara Kelley,SQ976,260222,No,32.74,0.55
ICNSQ9762602223093,Ryan Brock,SQ976,260222,Yes,13.62,1.66
ICNSQ9762602223252,Kevin Perry,SQ976,260222,No,26.27,0.83
ICNSQ9762602222838,Derek Turner,SQ976,260222,No,16.38,0.56
ICNSQ9762602223404,Stephen Perry,SQ976,260222,No,22.88,1.1
ICNSQ9762602223900,Joanna Henry,SQ976,260222,No,32.46,2.37
ICNSQ9762602227781,Sheila Austin,SQ976,260222,Yes,14.33,2.15
ICNSQ9762602229658,Christopher Pineda,SQ976,260222,No,15.13,2.43
ICNSQ9762602227623,Daniel Garcia,SQ976,260222,Yes,7.23,2.39
ICNSQ9762602222730,Heather Perez,SQ976,260222,No,15.13,1.43
ICNSQ9762602228628,Scott Morse,SQ976,260222,Yes,28.22,1.94
ICNSQ9762602224648,Allen Bond,SQ976,260222,Yes,16.99,1.35
ICNSQ9762602223723,Scott Wells,SQ976,260222,No,26.97,0.8
ICNSQ9762602222118,Aaron Owens,SQ976,260222,Yes,21.16,2.27
ICNSQ9762602229889,Faith Fernandez,SQ976,260222,Yes,28.06,0.61
ICNSQ9762602227696,Jordan Casey,SQ976,260222,Yes,13.52,0.9
ICNSQ9762602227370,Alejandro Watkins,SQ976,260222,No,10.93,0.64
CDGCA5541807238987,David Barnett,CA554,180723,Yes,19.37,0.72
CDGCA5541807233750,Shannon Marsh,CA554,180723,No,23.14,2.46
CDGCA5541807231108,Melissa Macdonald,CA554,180723,Yes,18.79,1.86
CDGCA5541807236865,Ernest Evans,CA554,180723,Yes,6.55,1.44
CDGCA5541807239146,Kathy Kennedy,CA554,180723,Yes,29.41,0.84
CDGCA5541807233800,Margaret Erickson,CA554,180723,No,32.89,1.1
CDGCA5541807233603,Kristen Carter DVM,CA554,180723,Yes,16.28,1.85
CDGCA5541807232293,Stephanie Dalton,CA554,180723,Yes,33.82,2.0
CDGCA5541807232739,Sonya Rodriguez,CA554,180723,No,5.46,2.41
CDGCA5541807235761,Larry Flores,CA554,180723,No,23.1,1.96
CDGCA5541807239884,Morgan Velez,CA554,180723,Yes,16.12,2.27
CDGCA5541807237189,Michael Barnett,CA554,180723,Yes,27.41,0.58
CDGCA5541807237283,John Ramirez,CA554,180723,Yes,34.01,1.25
CDGCA5541807234265,Melissa Snyder,CA554,180723,Yes,30.08,0.98
CDGCA5541807233492,Scott Riggs,CA554,180723,No,22.43,1.69
CDGCA5541807239227,Heather Cobb,CA554,180723,Yes,14.57,1.8
CDGCA5541807234768,Alison Brooks,CA554,180723,No,33.53,2.37
CDGCA5541807232392,Tiffany Tate,CA554,180723,Yes,6.46,0.6
CDGCA5541807238601,Jessica Smith,CA554,180723,Yes,23.69,1.57
CDGCA5541807235770,John West,CA554,180723,Yes,11.1,1.38
CDGCA5541807237963,Kelly Erickson,CA554,180723,No,15.0,1.39
CDGCA5541807231783,Mackenzie Braun,CA554,180723,Yes,34.51,1.51
CDGCA5541807232703,Mr. Stephen Vasquez PhD,CA554,180723,Yes,6.45,0.89
CDGCA5541807234460,Steven Watson,CA554,180723,Yes,29.8,1.48
CDGCA5541807235503,Brian Smith,CA554,180723,No,20.11,1.81
CDGCA5541807233109,Amy Robles,CA554,180723,Yes,30.18,0.5
CDGCA5541807235323,Summer Burns,CA554,180723,Yes,16.64,1.32
CDGCA5541807231934,Pamela Benson,CA554,180723,Yes,7.83,1.44
CDGCA5541807237614,Ashley Phillips,CA554,180723,No,5.78,0.58
CDGCA5541807236568,Sheila Patel,CA554,180723,No,15.6,2.44
CDGCA5541807238138,Edward Reyes,CA554,180723,Yes,14.74,0.7
CDGCA5541807233378,Ashley Marks,CA554,180723,Yes,5.1,2.29
CDGCA5541807236245,Robert Warner,CA554,180723,No,21.84,0.99
CDGCA5541807232430,Eric Scott,CA554,180723,Yes,20.29,2.46
CDGCA5541807232605,Matthew Williams,CA554,180723,No,32.65,1.21
CDGCA5541807231688,Michael Davis,CA554,180723,No,28.74,0.7
CDGCA5541807231130,Andrew Hanson,CA554,180723,No,5.93,1.48
CDGCA5541807238489,Gary Robinson,CA554,180723,Yes,26.13,1.96
CDGCA5541807239087,Brianna Perez,CA554,180723,Yes,17.75,0.91
CDGCA5541807232395,Emily Mejia,CA554,180723,No,17.54,1.02
CDGCA5541807233661,Jennifer Alexander,CA554,180723,No,7.34,2.3
CDGCA5541807236657,Joseph Thompson,CA554,180723,Yes,12.76,1.64
CDGCA5541807237390,John West,CA554,180723,No,14.35,0.86
CDGCA5541807232534,George Baker,CA554,180723,No,28.89,1.62
CDGCA5541807231309,Robert Bailey,CA554,180723,Yes,31.69,2.01
CDGCA5541807235833,Allison Swanson,CA554,180723,Yes,18.17,1.02
CDGCA5541807238224,Robert Watkins,CA554,180723,Yes,9.47,0.88
CDGCA5541807239421,William Walsh,CA554,180723,Yes,25.94,0.85
CDGCA5541807235832,Alexander Diaz,CA554,180723,Yes,18.82,1.75
CDGCA5541807232882,William Ferguson,CA554,180723,Yes,19.85,0.69
CDGCA5541807231917,Sean Avila,CA554,180723,No,10.15,0.78
CDGCA5541807237454,Mary Martinez,CA554,180723,Yes,8.11,0.8
CDGCA5541807239510,Mr. Brandon Hernandez,CA554,180723,No,5.64,2.39
CDGCA5541807238683,Judy Morton,CA554,180723,Yes,24.35,2.19
CDGCA5541807233817,Kaitlyn Oconnor,CA554,180723,No,14.7,1.39
CDGCA5541807236826,Jeffrey Reed,CA554,180723,No,15.09,1.84
CDGCA5541807237040,Derek Contreras,CA554,180723,No,16.45,1.5
CDGCA5541807231513,Benjamin Preston,CA554,180723,Yes,13.91,0.76
CDGCA5541807235155,Michelle Bell,CA554,180723,Yes,29.24,2.14
CDGCA5541807237754,James Coleman,CA554,180723,Yes,22.94,0.63
CDGCA5541807236356,Crystal Burns,CA554,180723,No,16.47,0.75
CDGCA5541807231682,Raymond Lara,CA554,180723,Yes,23.35,1.24
CDGCA5541807231861,Steven Li,CA554,180723,Yes,16.7,1.98
CDGCA5541807233397,Theresa Welch,CA554,180723,Yes,8.54,0.76
CDGCA5541807236295,Jennifer Burgess,CA554,180723,Yes,9.77,2.21
CDGCA5541807234899,Thomas Morris,CA554,180723,Yes,27.52,1.08
CDGCA5541807239603,Brian Davis DVM,CA554,180723,No,21.85,1.76
CDGCA5541807233059,Christopher Stark,CA554,180723,Yes,12.34,0.79
CDGCA5541807238757,Dale Fields,CA554,180723,Yes,34.83,2.3
CDGCA5541807233923,Angel Davis,CA554,180723,Yes,11.18,1.96
CDGCA5541807237226,Tammy Monroe,CA554,180723,Yes,7.33,1.43
CDGCA5541807237880,John Davis,CA554,180723,Yes,27.45,1.69
CDGCA5541807236799,Amber Jackson,CA554,180723,Yes,24.37,1.98
CDGCA5541807239825,Brian Miller,CA554,180723,No,22.84,1.85
CDGCA5541807236714,Kenneth Kramer,CA554,180723,No,27.42,1.69
CDGCA5541807231567,James Walton,CA554,180723,No,34.74,1.55
CDGCA5541807232641,Katherine Jefferson,CA554,180723,No,29.0,1.62
CDGCA5541807233300,Renee Perez,CA554,180723,No,7.73,2.13
CDGCA5541807239160,Andrew Pena,CA554,180723,Yes,32.71,1.61
CDGCA5541807231691,Michael Lopez,CA554,180723,Yes,7.94,1.15
CDGCA5541807239314,Ashlee Miller,CA554,180723,No,18.76,1.11
CDGCA5541807237895,Robert Haynes,CA554,180723,Yes,27.98,0.84
CDGCA5541807235529,Jake Johnson,CA554,180723,No,13.53,0.64
CDGCA5541807237929,Cheryl Pugh,CA554,180723,Yes,29.04,1.1
CDGCA5541807231438,John Ellis,CA554,180723,No,6.59,1.42
CDGCA5541807236083,Laurie Santana,CA554,180723,No,34.58,1.98
CDGCA5541807237022,John Smith,CA554,180723,No,15.87,1.57
CDGCA5541807235938,Jane Turner,CA554,180723,No,26.09,1.44
CDGCA5541807238010,Juan May,CA554,180723,Yes,13.9,1.02
CDGCA5541807234411,Zachary Cameron,CA554,180723,Yes,16.53,0.95
CDGCA5541807238428,Vicki Morrison,CA554,180723,Yes,16.05,1.99
CDGCA5541807238646,Jeffrey Lyons,CA554,180723,No,10.31,0.84
CDGCA5541807235926,Jessica Collins,CA554,180723,Yes,33.2,1.77
CDGCA5541807236723,David Smith,CA554,180723,No,10.41,2.14
CDGCA5541807232650,Jeffrey Gamble,CA554,180723,No,28.55,1.66
CDGCA5541807238159,Jose Weaver,CA554,180723,Yes,28.55,2.07
CDGCA5541807235774,Christopher Fischer,CA554,180723,Yes,21.53,2.09
CDGCA5541807233302,Sergio Williams,CA554,180723,No,30.29,1.59
CDGCA5541807238303,Kenneth Mcconnell,CA554,180723,Yes,7.58,0.74
CDGCA5541807234897,Laura Moss,CA554,180723,Yes,27.12,0.68
CDGCA5541807238631,Savannah Nelson,CA554,180723,Yes,6.74,1.72
CDGCA5541807239947,Gina Perez,CA554,180723,No,28.16,0.96
CDGCA5541807239331,Bruce Walker,CA554,180723,No,33.24,0.99
CDGCA5541807231445,Elizabeth Webb,CA554,180723,No,7.02,2.21
CDGCA5541807234446,Danielle Mason,CA554,180723,Yes,5.77,1.1
CDGCA5541807237336,Jimmy Boyd,CA554,180723,Yes,13.58,1.44
CDGCA5541807237030,Jose Harris,CA554,180723,No,17.89,1.21
CDGCA5541807237405,Caitlin Cook,CA554,180723,Yes,17.77,1.29
CDGCA5541807232370,Andrea Davis,CA554,180723,No,8.48,1.43
CDGCA5541807232878,Brittany Bush,CA554,180723,Yes,30.95,2.07
CDGCA5541807231851,Wendy Wilson,CA554,180723,No,24.96,2.45
CDGCA5541807234034,Keith Campbell,CA554,180723,No,33.66,0.82
CDGCA5541807239209,Dana Carroll,CA554,180723,Yes,5.57,1.14
CDGCA5541807231499,Arthur Cunningham,CA554,180723,No,27.59,1.88
CDGCA5541807232205,Jessica Hanson,CA554,180723,Yes,15.94,0.51
CDGCA5541807238098,Autumn Washington,CA554,180723,Yes,5.98,0.67
CDGCA5541807234572,Angela Richards,CA554,180723,No,22.5,1.75
CDGCA5541807232080,Mrs. Lisa Fuentes,CA554,180723,No,12.79,1.05
CDGCA5541807233090,Gerald Roth,CA554,180723,No,8.52,0.7
CDGCA5541807234682,Robert Donaldson,CA554,180723,Yes,18.3,1.81
CDGCA5541807234566,Michael Espinoza,CA554,180723,Yes,7.31,1.33
CDGCA5541807239572,Michael Houston,CA554,180723,Yes,9.12,1.88
CDGCA5541807236568,Christopher Paul,CA554,180723,No,29.5,2.05
CDGCA5541807231411,Stephanie Davidson,CA554,180723,No,5.2,0.69
CDGCA5541807232836,Vickie Ortiz,CA554,180723,No,10.04,1.55
CDGCA5541807232098,Jeffrey Phillips,CA554,180723,No,19.42,0.62
CDGCA5541807234209,Rachel Jackson,CA554,180723,No,12.91,0.67
CDGCA5541807232620,Norma Bailey,CA554,180723,No,21.65,1.96
CDGCA5541807234828,Bill Bridges,CA554,180723,Yes,30.9,1.37
CDGCA5541807233654,Jennifer Mcgrath,CA554,180723,Yes,9.49,1.91
CDGCA5541807238345,Lee Norton,CA554,180723,Yes,16.6,1.8
CDGCA5541807233967,Lisa Ho,CA554,180723,Yes,32.66,1.31
CDGCA5541807236306,Jennifer Yates,CA554,180723,No,6.54,0.68
CDGCA5541807234263,Anthony Dixon,CA554,180723,Yes,11.07,2.49
CDGCA5541807232120,Natalie King,CA554,180723,Yes,33.82,0.8
CDGCA5541807235785,Richard Anderson,CA554,180723,Yes,14.58,1.29
CDGCA5541807237204,Dorothy Garcia,CA554,180723,Yes,6.15,1.44
CDGCA5541807237396,Dillon Hale,CA554,180723,No,34.59,1.55
CDGCA5541807233673,Mary Sloan,CA554,180723,No,13.09,1.42
CDGCA5541807236527,Andrea Little,CA554,180723,Yes,34.2,1.12
CDGCA5541807231365,Chelsea Riggs,CA554,180723,No,13.9,1.54
CDGCA5541807233379,Emily Schneider,CA554,180723,No,30.13,0.9
CDGCA5541807233008,Ryan Young,CA554,180723,No,27.13,2.4
CDGCA5541807234862,Elizabeth Washington,CA554,180723,Yes,11.62,2.37
CDGCA5541807232461,Chad Taylor,CA554,180723,Yes,29.6,0.82
CDGCA5541807238058,Whitney White,CA554,180723,No,25.25,1.46
CDGCA5541807232131,John Harris,CA554,180723,Yes,20.29,1.29
CDGCA5541807238143,Matthew Cruz,CA554,180723,Yes,20.13,1.5
CDGCA5541807232466,Marcus Hardin PhD,CA554,180723,No,24.96,2.21
CDGCA5541807232880,Connie Walsh,CA554,180723,Yes,21.13,1.53
CDGCA5541807235339,Kevin Weaver,CA554,180723,Yes,12.93,1.21
CDGCA5541807234839,Tony Hines,CA554,180723,Yes,24.12,2.12
CDGCA5541807235465,Julia Garcia,CA554,180723,Yes,15.15,1.22
CDGCA5541807236319,Sarah Mercado,CA554,180723,Yes,19.05,1.28
CDGCA5541807233099,Nicholas Johnson,CA554,180723,No,21.46,1.64
CDGCA5541807238338,Eric Torres,CA554,180723,No,30.2,2.23
CDGCA5541807233127,Raymond Torres,CA554,180723,No,23.36,0.56
CDGCA5541807231541,Andrea Simon,CA554,180723,Yes,8.51,0.73
CDGCA5541807231995,Glen Oneal,CA554,180723,Yes,21.47,1.36
CDGCA5541807234523,Alexandra Baker,CA554,180723,Yes,18.76,2.22
CDGCA5541807231925,Stephanie Morris,CA554,180723,Yes,10.05,1.26
CDGCA5541807233621,Michael Lopez,CA554,180723,Yes,31.03,1.56
CDGCA5541807238736,Veronica Galloway,CA554,180723,No,22.69,1.42
CDGCA5541807237161,Christine Horton,CA554,180723,Yes,13.54,2.45
CDGCA5541807236321,John Gentry,CA554,180723,No,9.44,2.35
CDGCA5541807237096,Alexander Baker,CA554,180723,Yes,29.59,1.74
CDGCA5541807231123,Timothy Reed,CA554,180723,No,23.14,1.68
CDGCA5541807236728,Melissa Duncan,CA554,180723,Yes,34.04,1.78
CDGCA5541807232042,Sean Harrison,CA554,180723,No,27.35,1.17
CDGCA5541807232789,Lisa Cunningham,CA554,180723,No,24.17,2.28
CDGCA5541807238995,James Evans,CA554,180723,No,12.65,1.78
CDGCA5541807236962,Tina Wiggins,CA554,180723,No,32.61,1.68
CDGCA5541807236025,Heidi Duffy,CA554,180723,No,21.76,2.16
CDGCA5541807231329,Sergio Smith,CA554,180723,No,17.43,1.48
CDGCA5541807236930,Elizabeth Bryant,CA554,180723,No,16.9,0.78
CDGCA5541807238657,Catherine Williams,CA554,180723,Yes,32.8,1.91
CDGCA5541807236032,Randall Jones,CA554,180723,Yes,33.29,2.05
CDGCA5541807235084,Larry Henry,CA554,180723,No,25.97,1.01
CDGCA5541807239737,Kyle Gilbert,CA554,180723,Yes,23.23,0.67
CDGCA5541807231991,Joseph Turner,CA554,180723,Yes,24.66,1.32
CDGCA5541807238055,Justin George,CA554,180723,No,15.02,2.04
CDGCA5541807235517,Robin Carter,CA554,180723,Yes,8.02,0.98
CDGCA5541807239725,David Cabrera,CA554,180723,Yes,29.92,2.42
CDGCA5541807238733,Christopher Woods,CA554,180723,Yes,8.54,1.29
CDGCA5541807239027,Brian Gibson,CA554,180723,No,25.26,2.0
CDGCA5541807233850,Miguel Brooks,CA554,180723,No,34.07,1.57
CDGCA5541807235690,Maurice Chung DVM,CA554,180723,Yes,10.07,2.42
CDGCA5541807232057,Donna Gonzales,CA554,180723,Yes,6.24,2.0
CDGCA5541807236767,Amanda French,CA554,180723,No,33.63,1.02
CDGCA5541807238510,Matthew Lowery,CA554,180723,Yes,32.97,0.76
CDGCA5541807231654,Alexandria Roberson,CA554,180723,Yes,23.56,1.85
CDGCA5541807239081,Stephen Salazar,CA554,180723,Yes,26.55,2.19
CDGCA5541807238315,Maria Gomez,CA554,180723,Yes,23.95,2.43
CDGCA5541807238118,Nicole Liu,CA554,180723,Yes,28.87,1.97
CDGCA5541807235326,Eric Reynolds,CA554,180723,Yes,13.44,1.41
CDGCA5541807231344,Thomas Brooks,CA554,180723,Yes,7.38,0.61
CDGCA5541807237873,Haley Flores,CA554,180723,No,19.07,1.2
CDGCA5541807232077,Stephen Howe,CA554,180723,No,30.98,2.33
CDGCA5541807239900,James Miller,CA554,180723,No,24.75,0.93
CDGCA5541807233323,Paul Perry,CA554,180723,No,29.57,0.78
CDGCA5541807232981,Carol Bennett,CA554,180723,No,29.01,1.64
CDGCA5541807232571,James Meyer,CA554,180723,No,18.7,0.92
CDGCA5541807235025,Molly Jensen,CA554,180723,No,17.71,1.97
CDGCA5541807237068,Nancy Powers,CA554,180723,No,30.14,1.48
CDGCA5541807231136,Miranda Graham,CA554,180723,No,9.58,0.96
CDGCA5541807235725,Kathryn Soto,CA554,180723,Yes,34.79,1.39
CDGCA5541807238551,Marc Martinez,CA554,180723,Yes,31.14,0.63
CDGCA5541807235227,Mackenzie Jordan,CA554,180723,No,5.61,1.59
CDGCA5541807234514,Matthew Blankenship,CA554,180723,Yes,7.11,0.54
CDGCA5541807237648,Joshua Stephenson,CA554,180723,No,20.93,0.67
CDGCA5541807232993,Susan Walker,CA554,180723,Yes,9.01,1.98
CDGCA5541807233350,Joe Reynolds,CA554,180723,Yes,10.72,1.17
CDGCA5541807233738,Jason Grant,CA554,180723,No,24.28,2.08
CDGCA5541807231978,Teresa Henry,CA554,180723,No,26.71,2.39
CDGCA5541807237814,Tina Hall,CA554,180723,Yes,9.13,0.9
CDGCA5541807234379,Alicia Hamilton,CA554,180723,No,11.57,1.21
CDGCA5541807233014,Emily Duncan,CA554,180723,No,18.61,1.67
CDGCA5541807234135,Ms. Megan Lopez,CA554,180723,No,10.64,1.78
CDGCA5541807237944,Michael Peterson,CA554,180723,Yes,11.2,0.9
CDGCA5541807238653,Amber Rodriguez,CA554,180723,Yes,27.75,0.58
CDGCA5541807236720,Jacqueline Mcmillan DVM,CA554,180723,No,28.94,2.29
CDGCA5541807238303,Jasmine Williams,CA554,180723,No,12.28,2.29
CDGCA5541807233800,Karen Neal,CA554,180723,No,25.39,1.27
CDGCA5541807232765,James Cherry,CA554,180723,Yes,12.71,0.6
